zip,ZCTA,total,rural,distance_from_shands,median_income,perc_below_poverty,prop_black,prop_hisp
39776,39776,1581,1,484.1134379,32212,35.9,0.529411765,0
79353,79353,46,1,1220.432927,-,0,0,0
74741,74741,820,1,866.0616681,38875,12.4,0.026829268,0
90804,90804,40679,0,2112.19474,44629,27.2,0.121733573,0.462204086
35091,35091,2871,1,385.0672784,78833,8.6,0.016022292,0
30377,30318,51791,0,308.9445235,40236,30.8,0.551891255,0.063659709
30318,30318,51791,0,308.9445235,40236,30.8,0.551891255,0.063659709
31196,30318,51791,0,308.9445235,40236,30.8,0.551891255,0.063659709
31195,30318,51791,0,308.9445235,40236,30.8,0.551891255,0.063659709
30369,30318,51791,0,308.9445235,40236,30.8,0.551891255,0.063659709
90813,90813,60017,0,2114.505457,31215,36.2,0.113084626,0.667727477
73459,73459,1062,1,913.107626,38971,11.4,0.007532957,0.056497175
92845,92845,17202,0,2104.98651,89026,5.5,0.027613068,0.174572724
92846,92845,17202,0,2104.98651,89026,5.5,0.027613068,0.174572724
90748,90744,58061,0,2118.342119,41578,28.8,0.025903791,0.895230878
90744,90744,58061,0,2118.342119,41578,28.8,0.025903791,0.895230878
79313,79313,1615,1,1196.534711,47614,16,0.032198142,0.445201238
92841,92841,32839,0,2102.45392,53059,19.3,0.0133378,0.324218155
92866,92866,15473,0,2094.621952,62589,15.5,0.009629678,0.438635042
92856,92866,15473,0,2094.621952,62589,15.5,0.009629678,0.438635042
30357,30309,21444,0,308.2132121,71174,11.5,0.150624883,0.040664055
30361,30309,21444,0,308.2132121,71174,11.5,0.150624883,0.040664055
30309,30309,21444,0,308.2132121,71174,11.5,0.150624883,0.040664055
92868,92868,27353,0,2096.295197,63610,13.7,0.018608562,0.515409644
29824,29824,8241,1,286.8912788,40968,20.1,0.371435505,0.103870889
29844,29844,116,1,283.3443685,45795,6,0.163793103,0.00862069
92572,92570,56766,0,2063.195616,42698,31.4,0.070130007,0.699820315
92570,92570,56766,0,2063.195616,42698,31.4,0.070130007,0.699820315
30072,30072,674,0,304.1371072,54539,14.5,0.090504451,0.100890208
30655,30655,23581,0,294.4273502,43743,22.5,0.28628981,0.0253594
92582,92582,16200,0,2046.084997,58262,13.5,0.070493827,0.455185185
79220,79220,281,1,1116.314309,58929,4.6,0,0.163701068
92859,92869,37390,0,2091.966705,88160,11.5,0.011206205,0.396844076
92869,92869,37390,0,2091.966705,88160,11.5,0.011206205,0.396844076
92862,92869,37390,0,2091.966705,88160,11.5,0.011206205,0.396844076
85926,85926,247,1,1637.290234,56750,9.3,0,0.141700405
30079,30079,2905,0,305.2779994,32121,41.1,0.655765921,0.053356282
30363,30363,3229,0,313.4430769,70802,20.8,0.380613193,0.11644472
85331,85331,27396,0,1756.848118,90038,5.2,0.003577165,0.052525916
85327,85331,27396,0,1756.848118,90038,5.2,0.003577165,0.052525916
30322,30322,2431,0,306.8148112,-,100,0.187577129,0.055944056
30168,30168,26365,0,313.6778756,36789,29.6,0.618130097,0.230988052
29111,29111,1831,1,315.031783,49148,11.1,0.515019115,0.017476789
36271,36271,6124,1,357.1393664,48420,18.4,0.029392554,0.004408883
90717,90717,21612,0,2121.595097,56245,15.1,0.027762354,0.362946511
90710,90710,27550,0,2120.697235,54630,16.7,0.104355717,0.479963702
30083,30083,53914,0,304.2193669,39335,24.7,0.814630708,0.036632415
30086,30083,53914,0,304.2193669,39335,24.7,0.814630708,0.036632415
90755,90755,11400,0,2113.113969,67878,15.5,0.129035088,0.311754386
90809,90755,11400,0,2113.113969,67878,15.5,0.129035088,0.311754386
76255,76255,5466,1,944.7375334,41571,18.8,0.002927186,0.120746432
90720,90720,22325,0,2107.596701,95631,6.3,0.021903695,0.154759239
90721,90720,22325,0,2107.596701,95631,6.3,0.021903695,0.154759239
38764,38764,274,1,574.5514363,26359,22.3,0.799270073,0
92825,92805,70839,0,2098.076706,54422,22.8,0.018224424,0.769096119
92805,92805,70839,0,2098.076706,54422,22.8,0.018224424,0.769096119
71857,71857,5869,1,706.5630635,26250,37,0.327142614,0.058442665
92802,92802,43743,0,2099.172496,51365,19.3,0.017465652,0.604142377
92812,92802,43743,0,2099.172496,51365,19.3,0.017465652,0.604142377
92815,92802,43743,0,2099.172496,51365,19.3,0.017465652,0.604142377
92264,92264,19754,0,2018.436584,43703,16.1,0.019439101,0.190999291
90680,90680,30770,0,2103.198623,47796,21.5,0.0279818,0.489795255
29598,29582,15550,0,358.4846842,45288,14,0.060385852,0.058199357
29597,29582,15550,0,358.4846842,45288,14,0.060385852,0.058199357
29582,29582,15550,0,358.4846842,45288,14,0.060385852,0.058199357
29587,29582,15550,0,358.4846842,45288,14,0.060385852,0.058199357
29527,29527,24309,1,342.3818661,36767,25.1,0.329877823,0.044715949
71662,71662,166,1,593.5803628,13421,77.1,0,0.843373494
90806,90806,43140,0,2114.095645,43785,27.1,0.162285582,0.504612888
88126,88126,31,1,1259.565703,70938,11.1,0,0
92864,92867,44569,0,2093.610008,78072,13.8,0.008189549,0.359734344
92863,92867,44569,0,2093.610008,78072,13.8,0.008189549,0.359734344
92867,92867,44569,0,2093.610008,78072,13.8,0.008189549,0.359734344
29518,29518,1365,1,318.2195227,38824,24.9,0.342124542,0
92567,92567,9469,0,2052.771661,55069,18.4,0.012778541,0.528038864
92234,92234,52534,0,2015.314191,43170,21.9,0.026630373,0.623710359
92235,92234,52534,0,2015.314191,43170,21.9,0.026630373,0.623710359
30039,30039,42092,0,302.7201965,56791,14.9,0.544949159,0.101800817
30033,30033,30312,0,307.0524917,59780,17.4,0.095077857,0.068058855
30021,30021,24878,0,305.9820643,30838,43.2,0.563349144,0.026971622
75473,75473,4393,1,822.6890261,57582,9.4,0.010698839,0.117004325
88113,88113,53,1,1249.920883,29583,20.8,0,0.245283019
35063,35063,3851,1,394.6079429,31655,27.6,0.013762659,0
85920,85920,390,1,1598.321096,41827,16.4,0.015384615,0
90505,90505,37381,0,2123.546444,82313,5.9,0.017442016,0.1167438
35587,35587,1336,1,413.1781927,46089,21.1,0,0.019461078
90810,90810,36736,0,2115.729587,49087,19.8,0.11892966,0.499510017
90895,90810,36736,0,2115.729587,49087,19.8,0.11892966,0.499510017
30087,30087,35911,0,304.2712174,67420,13.3,0.625602183,0.044025508
38737,38737,3748,1,559.9799813,23958,45.8,0.686766275,0.005602988
71742,71742,6038,0,657.658546,31580,12.6,0.420006625,0.00298112
71748,71742,6038,0,657.658546,31580,12.6,0.420006625,0.00298112
29129,29129,3107,1,287.8286163,37692,29.3,0.421306727,0.13775346
75076,75076,7327,1,888.7777828,53619,12.2,0.009280742,0.035212229
76261,76261,321,1,958.2996421,66250,8.7,0,0.133956386
92804,92804,85969,0,2101.846785,52408,18,0.024532099,0.471472275
92814,92804,85969,0,2101.846785,52408,18,0.024532099,0.471472275
35133,35133,3574,1,380.0764075,51648,7.1,0.005036374,0.00391718
87824,87824,156,1,1582.550729,19167,7.1,0,0.070512821
30126,30126,40343,0,313.8337356,66525,14.9,0.424658553,0.147262226
92861,92861,5911,0,2092.863766,150864,2.1,0.01742514,0.058873287
30645,30621,5368,1,292.5246967,76224,10.8,0.048621461,0.056259314
30621,30621,5368,1,292.5246967,76224,10.8,0.048621461,0.056259314
90842,90807,33726,0,2113.827621,72276,7.3,0.1763328,0.256063571
90807,90807,33726,0,2113.827621,72276,7.3,0.1763328,0.256063571
90847,90807,33726,0,2113.827621,72276,7.3,0.1763328,0.256063571
90848,90807,33726,0,2113.827621,72276,7.3,0.1763328,0.256063571
85262,85262,10990,0,1751.567559,133199,3.9,0.021474067,0.013466788
92276,92276,7921,0,2010.443339,43917,10,0.025375584,0.625047343
92571,92571,54825,0,2058.353768,51116,24.1,0.116899225,0.723319653
92599,92571,54825,0,2058.353768,51116,24.1,0.116899225,0.723319653
30324,30324,27282,0,309.1349768,60871,16.1,0.180521956,0.162341471
35953,35953,7044,1,366.2529668,46696,22.5,0.110448609,0.043299262
90630,90630,48844,0,2105.684189,84051,6.7,0.028949308,0.185263287
85357,85357,716,1,1847.099243,30625,31.1,0,0.61452514
90808,90808,39834,0,2109.879339,96824,4.4,0.042626902,0.232063062
90846,90808,39834,0,2109.879339,96824,4.4,0.042626902,0.232063062
85941,85941,10991,0,1646.259748,26614,45.3,0.001819671,0.016831953
85377,85377,3048,0,1769.426021,85436,11.8,0,0.036417323
29555,29555,5595,1,333.4384929,38750,24.1,0.332439678,0.011081323
35584,35584,362,1,398.9741858,26417,16.9,0.392265193,0.099447514
29105,29105,1192,1,290.1594815,40732,11.4,0.261744966,0.04614094
30052,30052,58850,0,300.1912151,64993,10.2,0.211469839,0.06700085
92263,92262,26693,0,2019.775609,46519,19.2,0.067208631,0.32049601
92262,92262,26693,0,2019.775609,46519,19.2,0.067208631,0.32049601
35501,35501,10754,0,407.0210383,35669,22.9,0.170448205,0.048354101
35502,35501,10754,0,407.0210383,35669,22.9,0.170448205,0.048354101
36265,36265,20810,0,349.5903301,39853,26.6,0.149591543,0.027871216
76310,76310,18561,0,993.422669,62142,9.3,0.049835677,0.110608265
90745,90745,57727,0,2118.683783,71757,12.1,0.072929478,0.4319296
90749,90745,57727,0,2118.683783,71757,12.1,0.072929478,0.4319296
90501,90501,43407,0,2121.358777,59878,15.1,0.060888797,0.431934941
90507,90501,43407,0,2121.358777,59878,15.1,0.060888797,0.431934941
90508,90501,43407,0,2121.358777,59878,15.1,0.060888797,0.431934941
30329,30329,27602,0,308.9653651,45547,23.8,0.133541048,0.382653431
30359,30329,27602,0,308.9653651,45547,23.8,0.133541048,0.382653431
38928,38928,300,1,548.5116936,31731,57,1,0
29053,29053,18823,1,296.111761,38498,26.2,0.220687457,0.06773628
39730,39730,11407,1,463.5559818,31895,26.3,0.501621811,0.014552468
74740,74740,1964,1,773.0974232,33000,22,0.110488798,0.026985743
90509,90503,45518,0,2123.748148,77047,7.2,0.031438112,0.117579859
90510,90503,45518,0,2123.748148,77047,7.2,0.031438112,0.117579859
90503,90503,45518,0,2123.748148,77047,7.2,0.031438112,0.117579859
92865,92865,19715,0,2094.605334,85251,11.3,0.016941415,0.356936343
92857,92865,19715,0,2094.605334,85251,11.3,0.016941415,0.356936343
30106,30106,19049,0,316.0741345,44120,20.5,0.524069505,0.102525067
29143,29051,1647,1,315.96219,41786,18.2,0.500303582,0.054037644
29051,29051,1647,1,315.96219,41786,18.2,0.500303582,0.054037644
71772,71772,0,1,694.2365774,-,-,#DIV/0!,#DIV/0!
90502,90502,17135,0,2120.102305,62533,10.5,0.088240444,0.343624161
71866,71866,379,1,762.8939322,36964,11.3,0,0
90277,90277,34546,0,2125.347727,99398,5.2,0.021333874,0.144966132
85086,85086,42749,0,1762.669376,80477,4.9,0.018877635,0.118084634
90716,90716,14358,0,2107.591496,39055,28.9,0.034614849,0.74293077
29528,29526,40766,0,348.3820746,40864,23.1,0.150443997,0.066771329
29526,29526,40766,0,348.3820746,40864,23.1,0.150443997,0.066771329
38914,38914,406,1,506.2424091,23594,27.8,0.10591133,0.012315271
74720,74720,612,1,872.2647886,33929,9.8,0.045751634,0.009803922
38759,38759,1095,1,568.6827369,45833,11.9,0.303196347,0.046575342
29845,29845,923,1,287.9064588,37609,23.4,0.536294691,0.001083424
30355,30305,21574,0,310.4869376,90095,6.6,0.077454343,0.040558079
30305,30305,21574,0,310.4869376,90095,6.6,0.077454343,0.040558079
79311,79311,3811,0,1180.859426,51490,16.6,0.012070323,0.458147468
71823,71823,41,1,748.2948397,34750,4.9,0,0.048780488
92816,92806,39616,0,2096.101135,62828,13.8,0.025141357,0.541977989
92806,92806,39616,0,2096.101135,62828,13.8,0.025141357,0.541977989
29832,29832,5573,1,288.180753,34263,19.8,0.530952808,0.031221963
92881,92881,32817,0,2076.714336,94196,4.4,0.060121279,0.286436908
92877,92881,32817,0,2076.714336,94196,4.4,0.060121279,0.286436908
92850,92801,63883,0,2100.677959,47672,22.6,0.039525382,0.573767669
92803,92801,63883,0,2100.677959,47672,22.6,0.039525382,0.573767669
92801,92801,63883,0,2100.677959,47672,22.6,0.039525382,0.573767669
88122,88116,393,1,1293.695026,37000,13.5,0,0.239185751
88116,88116,393,1,1293.695026,37000,13.5,0,0.239185751
90715,90715,20283,0,2107.795866,64701,14.5,0.085786126,0.404673865
76245,76245,1814,1,896.4254074,34444,9.2,0,0.044652701
90620,90620,45992,0,2103.89223,80278,8.5,0.019177248,0.327404766
90622,90620,45992,0,2103.89223,80278,8.5,0.019177248,0.327404766
35180,35180,13913,1,388.0326125,53003,10,0.051390786,0.018184432
30113,30113,6251,1,332.8803106,31799,18.6,0.03887378,0.014077748
30140,30113,6251,1,332.8803106,31799,18.6,0.03887378,0.014077748
35172,35172,2867,1,384.0790113,38692,21.7,0.009766306,0.000697593
29052,29052,1894,1,302.3957055,25290,18.1,0.864836325,0.013199578
31145,30084,36214,0,308.4402621,54486,19.2,0.189208593,0.223559949
30084,30084,36214,0,308.4402621,54486,19.2,0.189208593,0.223559949
30085,30084,36214,0,308.4402621,54486,19.2,0.189208593,0.223559949
90712,90712,32015,0,2111.728033,78175,6.6,0.084960175,0.334436983
90714,90712,32015,0,2111.728033,78175,6.6,0.084960175,0.334436983
90711,90712,32015,0,2111.728033,78175,6.6,0.084960175,0.334436983
79344,79344,13,1,1241.680299,-,0,0,0
90713,90713,28411,0,2109.822821,87095,5.3,0.039949315,0.279293231
30326,30326,5895,0,311.2064026,81498,11.3,0.102968617,0.165903308
30656,30656,15400,1,299.4851271,52472,15.1,0.151493506,0.026558442
92807,92807,36323,0,2091.334211,94697,5.2,0.019354128,0.224568455
92809,92807,36323,0,2091.334211,94697,5.2,0.019354128,0.224568455
92817,92807,36323,0,2091.334211,94697,5.2,0.019354128,0.224568455
92899,92807,36323,0,2091.334211,94697,5.2,0.019354128,0.224568455
90623,90623,15767,0,2105.836496,83767,9.1,0.051753663,0.16337921
75412,75412,667,1,803.265298,40714,2.5,0.029985007,0.011994003
38769,38769,2126,1,582.0711573,20326,45.1,0.862652869,0.002351834
71855,71855,511,1,728.6853438,36875,10.6,0.37964775,0
30345,30345,23216,0,309.6546246,65010,19.1,0.149422812,0.217910062
76369,76360,3477,0,1018.182989,42460,11.3,0.030486051,0.070463043
76360,76360,3477,0,1018.182989,42460,11.3,0.030486051,0.070463043
30327,30327,23036,0,313.4517882,147852,5.8,0.049314117,0.033295711
74733,74733,3143,1,878.7544023,38040,17,0.08304168,0.01686287
38920,38920,541,1,539.2950978,31667,6.8,0.160813309,0
36279,36279,2769,1,355.9388758,42287,7.7,0,0
31119,30319,38121,0,312.0821107,84937,10.9,0.075601375,0.124472076
30319,30319,38121,0,312.0821107,84937,10.9,0.075601375,0.124472076
30111,30127,60475,0,320.5115753,72406,9.3,0.404563869,0.06997933
30127,30127,60475,0,320.5115753,72406,9.3,0.404563869,0.06997933
92808,92808,20137,0,2088.306311,110964,2.7,0.016040125,0.142970651
90746,90746,26738,0,2117.994797,75031,10,0.547497943,0.236255516
71652,71652,988,1,654.5057856,30714,22.8,0.157894737,0.003036437
30082,30082,26152,0,315.8678766,70023,15,0.319019578,0.128938513
30078,30078,34705,0,304.8859099,63288,11.8,0.337674687,0.102405993
90805,90805,94561,0,2113.803958,45197,24,0.208732987,0.549793255
76308,76308,18694,0,992.4691956,46522,12.7,0.072055205,0.10736065
90254,90254,19725,0,2126.190524,105029,4.3,0.013029151,0.085728771
29560,29560,12891,0,326.5890185,30177,29.9,0.513459002,0.032658444
71763,71763,1520,1,679.5128396,37273,19.6,0.142105263,0.074342105
76302,76302,13484,0,988.987985,44320,21.4,0.071788787,0.184885791
85342,85342,1351,1,1787.844312,43750,11.3,0.007401925,0.096225019
90702,90701,16698,0,2107.895023,60544,11.6,0.037609295,0.381123488
90701,90701,16698,0,2107.895023,60544,11.6,0.037609295,0.381123488
92832,92832,25247,0,2099.245566,58853,18.4,0.028755892,0.550877332
92836,92832,25247,0,2099.245566,58853,18.4,0.028755892,0.550877332
30619,30619,1336,1,293.7228682,52321,8.7,0.034431138,0.061377246
90747,90747,0,0,2117.826058,-,-,#DIV/0!,#DIV/0!
92882,92882,70188,0,2079.859282,71793,13.7,0.032355958,0.473870177
92878,92882,70188,0,2079.859282,71793,13.7,0.032355958,0.473870177
30141,30141,21531,0,322.1992582,55819,11.8,0.176675491,0.053132692
71825,71825,900,1,719.0814362,51923,29.1,0.131111111,0.022222222
92811,92870,53474,0,2094.889949,80037,11.7,0.014306018,0.382073531
92870,92870,53474,0,2094.889949,80037,11.7,0.014306018,0.382073531
92871,92870,53474,0,2094.889949,80037,11.7,0.014306018,0.382073531
75425,75411,1148,1,829.6521256,38889,17.4,0,0.027003484
75411,75411,1148,1,829.6521256,38889,17.4,0,0.027003484
90624,90621,35478,0,2102.910252,56219,17.8,0.066322792,0.446896668
90621,90621,35478,0,2102.910252,56219,17.8,0.066322792,0.446896668
92837,92833,53309,0,2101.174071,67019,17.8,0.026918532,0.351404078
92833,92833,53309,0,2101.174071,67019,17.8,0.026918532,0.351404078
90703,90703,50069,0,2107.142349,90613,4.8,0.072360143,0.126086001
90504,90504,32777,0,2122.222131,75180,7.2,0.038136498,0.202062422
71851,71851,2405,1,738.0097621,32750,14.6,0.4,0.032848233
30080,30080,54252,0,316.1210763,51697,16.7,0.302643221,0.180177689
30081,30080,54252,0,316.1210763,51697,16.7,0.302643221,0.180177689
90278,90278,40839,0,2124.577445,104934,5.5,0.034207498,0.188080022
30047,30047,62321,0,307.5284049,66955,12.4,0.179794933,0.188299289
30048,30047,62321,0,307.5284049,66955,12.4,0.179794933,0.188299289
92879,92879,48654,0,2076.904969,62677,15.3,0.060837752,0.539770625
92834,92831,35316,0,2097.123888,57333,22.5,0.01965115,0.324272285
92831,92831,35316,0,2097.123888,57333,22.5,0.01965115,0.324272285
38878,38878,2941,1,494.8301536,29779,25.7,0.142128528,0.149948997
79250,79250,1488,1,1165.301194,42083,24,0.019489247,0.579973118
90248,90248,9936,0,2119.784277,51956,12.2,0.15650161,0.421497585
35586,35586,4313,1,445.6349959,34400,21.1,0.20774403,0.025040575
74731,74731,1873,1,883.1892826,29577,21,0.005339028,0.205552589
85553,85553,1550,1,1718.922008,35190,28.4,0.000645161,0.001935484
29566,29566,16489,0,362.4326445,41979,16.4,0.137182364,0.040815089
38762,38762,2523,1,571.3637226,24614,37,0.974237019,0
73441,73441,163,1,930.6276093,27500,43.9,0,0.055214724
30339,30339,20060,0,315.1996457,64624,7.5,0.223579262,0.077617149
31139,30339,20060,0,315.1996457,64624,7.5,0.223579262,0.077617149
30384,30339,20060,0,315.1996457,64624,7.5,0.223579262,0.077617149
30006,30339,20060,0,315.1996457,64624,7.5,0.223579262,0.077617149
74721,74726,2071,1,862.2152584,31336,19.4,0,0.034765814
74726,74726,2071,1,862.2152584,31336,19.4,0,0.034765814
39901,30341,31865,0,312.1801728,51927,21.3,0.149599874,0.275725718
31141,30341,31865,0,312.1801728,51927,21.3,0.149599874,0.275725718
30341,30341,31865,0,312.1801728,51927,21.3,0.149599874,0.275725718
30366,30341,31865,0,312.1801728,51927,21.3,0.149599874,0.275725718
29162,29162,3032,1,321.5664347,32679,34.1,0.300131926,0.09828496
90707,90706,77455,0,2110.536887,49360,18.1,0.142250339,0.54227616
90706,90706,77455,0,2110.536887,49360,18.1,0.142250339,0.54227616
92887,92887,20071,0,2088.245326,126984,1.8,0.006975238,0.171341737
38844,38844,175,1,451.6670689,36042,13.7,0,0
90506,90506,0,0,2120.612682,-,-,#DIV/0!,#DIV/0!
90267,90266,35534,0,2126.455689,142071,3.4,0.006303822,0.082568807
90266,90266,35534,0,2126.455689,142071,3.4,0.006303822,0.082568807
92886,92886,48649,0,2091.990272,110054,3.8,0.011346585,0.171164875
92885,92886,48649,0,2091.990272,110054,3.8,0.011346585,0.171164875
90220,90220,50222,0,2116.782456,45474,23.9,0.380410975,0.575206085
90223,90220,50222,0,2116.782456,45474,23.9,0.380410975,0.575206085
35504,35504,13055,1,407.0159423,39981,19.5,0.030486404,0.036461126
35549,35549,4338,1,419.9096746,32691,27.6,0.034808668,0.011065007
35573,35549,4338,1,419.9096746,32691,27.6,0.034808668,0.011065007
92518,92518,1129,0,2061.513385,68261,19.9,0.141718335,0.224092117
30630,30630,2093,1,294.794834,48750,14.5,0.164357382,0.015766842
90260,90260,35854,0,2123.488186,51769,17.3,0.068862609,0.627572935
90261,90260,35854,0,2123.488186,51769,17.3,0.068862609,0.627572935
71721,71743,4169,1,697.0974708,33346,23.1,0.318301751,0.075077956
71743,71743,4169,1,697.0974708,33346,23.1,0.318301751,0.075077956
71728,71743,4169,1,697.0974708,33346,23.1,0.318301751,0.075077956
92508,92508,36583,0,2064.302534,92684,8.5,0.097914332,0.31798923
30648,30648,3393,1,291.9625323,43271,20.1,0.199233716,0.042145594
90221,90221,53657,0,2114.903644,42753,27.2,0.21516298,0.766162849
90224,90221,53657,0,2114.903644,42753,27.2,0.21516298,0.766162849
30342,30342,30844,0,313.3174071,65155,14.8,0.093729737,0.233140967
30017,30017,22776,0,305.7911779,82435,7.1,0.28398314,0.050842993
92551,92551,33050,0,2058.527748,50449,21.1,0.213040847,0.57515885
71674,71674,658,1,596.7202248,51429,5,0.259878419,0
92838,92835,23378,0,2098.156681,92397,7.6,0.017751732,0.162161006
92835,92835,23378,0,2098.156681,92397,7.6,0.017751732,0.162161006
38851,38851,8540,1,485.5946021,33650,22.3,0.340398126,0.06206089
